Century	text	_sentence_text	annotation	aspect_cat	results	sentence_split	iob
20	['Cumacea']	The species takes a place among the largest known Cumacea .	['ASPECT']	['FAUNA']	(['The', 'species', 'takes', 'a', 'place', 'among', 'the', 'largest', 'known', 'Cumacea', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O'])	['The', 'species', 'takes', 'a', 'place', 'among', 'the', 'largest', 'known', 'Cumacea', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O']
20	['Arctic Diastylis']	In length of body it appears to be excelled only by the Arctic Diastylis goodsiri^ which sometimes reaches a lengthof 35 mm .	['ASPECT']	['FAUNA']	(['In', 'length', 'of', 'body', 'it', 'appears', 'to', 'be', 'excelled', 'only', 'by', 'the', 'Arctic', 'Diastylis', 'goodsiri', 'which', 'sometimes', 'reaches', 'a', 'lengthof', '35', 'mm', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['In', 'length', 'of', 'body', 'it', 'appears', 'to', 'be', 'excelled', 'only', 'by', 'the', 'Arctic', 'Diastylis', 'goodsiri', 'which', 'sometimes', 'reaches', 'a', 'lengthof', '35', 'mm', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['Bathycuma']	Bathycuma .	['ASPECT']	['FAUNA']	(['Bathycuma', '.'], ['B-FAUNA', 'O'])	['Bathycuma', '.']	['B-FAUNA', 'O']
20	['Bathyctima longirostris']	Bathyctima longirostris n. sp .	['ASPECT']	['FAUNA']	(['Bathyctima', 'longirostris', 'n', '.', 'sp', '.'], ['B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O'])	['Bathyctima', 'longirostris', 'n', '.', 'sp', '.']	['B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O']
20	['C. exsctilpta']	Owing to the forward position of the posterior transverse ridge and to the oblique direction of its lateral continuation , the lateral depressed area , which is more nearly quadrangular than in C. exsctilpta , is much smaller and placed much further forward than in that species .	['ASPECT']	['FAUNA']	(['Owing', 'to', 'the', 'forward', 'position', 'of', 'the', 'posterior', 'transverse', 'ridge', 'and', 'to', 'the', 'oblique', 'direction', 'of', 'its', 'lateral', 'continuation', ',', 'the', 'lateral', 'depressed', 'area', ',', 'which', 'is', 'more', 'nearly', 'quadrangular', 'than', 'in', 'C', '.', 'exsctilpta', ',', 'is', 'much', 'smaller', 'and', 'placed', 'much', 'further', 'forward', 'than', 'in', 'that', 'species', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['Owing', 'to', 'the', 'forward', 'position', 'of', 'the', 'posterior', 'transverse', 'ridge', 'and', 'to', 'the', 'oblique', 'direction', 'of', 'its', 'lateral', 'continuation', ',', 'the', 'lateral', 'depressed', 'area', ',', 'which', 'is', 'more', 'nearly', 'quadrangular', 'than', 'in', 'C', '.', 'exsctilpta', ',', 'is', 'much', 'smaller', 'and', 'placed', 'much', 'further', 'forward', 'than', 'in', 'that', 'species', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['C. exsculpta']	Behind it , and nearly parallel to its posterior border , is a slightly curved ridge joining below a continuation of the lower horizontal ridge , and following it at about an equal distance is a still more oblique ridge which corresponds to the lateral one of the three dorsal keels in C. exsculpta .	['ASPECT']	['FAUNA']	(['Behind', 'it', ',', 'and', 'nearly', 'parallel', 'to', 'its', 'posterior', 'border', ',', 'is', 'a', 'slightly', 'curved', 'ridge', 'joining', 'below', 'a', 'continuation', 'of', 'the', 'lower', 'horizontal', 'ridge', ',', 'and', 'following', 'it', 'at', 'about', 'an', 'equal', 'distance', 'is', 'a', 'still', 'more', 'oblique', 'ridge', 'which', 'corresponds', 'to', 'the', 'lateral', 'one', 'of', 'the', 'three', 'dorsal', 'keels', 'in', 'C', '.', 'exsculpta', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O'])	['Behind', 'it', ',', 'and', 'nearly', 'parallel', 'to', 'its', 'posterior', 'border', ',', 'is', 'a', 'slightly', 'curved', 'ridge', 'joining', 'below', 'a', 'continuation', 'of', 'the', 'lower', 'horizontal', 'ridge', ',', 'and', 'following', 'it', 'at', 'about', 'an', 'equal', 'distance', 'is', 'a', 'still', 'more', 'oblique', 'ridge', 'which', 'corresponds', 'to', 'the', 'lateral', 'one', 'of', 'the', 'three', 'dorsal', 'keels', 'in', 'C', '.', 'exsculpta', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O']
20	['mud', 'Foraminifera', 'brown mud', 'Foraminifera']	Solid bluish grey mud with Foraminifera , covered by a 5 cm . thick layer of brown mud , uppermost layer of Foraminifera .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['LAND_COVER', 'FAUNA', 'LAND_COVER', 'FAUNA']	(['Solid', 'bluish', 'grey', 'mud', 'with', 'Foraminifera', ',', 'covered', 'by', 'a', '5', 'cm', '.', 'thick', 'layer', 'of', 'brown', 'mud', ',', 'uppermost', 'layer', 'of', 'Foraminifera', '.'], ['O', 'O', 'O', 'B-LAND_COVER', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAND_COVER', 'I-LAND_COVER', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O'])	['Solid', 'bluish', 'grey', 'mud', 'with', 'Foraminifera', ',', 'covered', 'by', 'a', '5', 'cm', '.', 'thick', 'layer', 'of', 'brown', 'mud', ',', 'uppermost', 'layer', 'of', 'Foraminifera', '.']	['O', 'O', 'O', 'B-LAND_COVER', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAND_COVER', 'I-LAND_COVER', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O']
20	['C. atistralis', 'Sars']	The remaining pairs of legs do not differ greatly from those of C. atistralis , figured by Sars , except that the second pair are relatively shorter .	['ASPECT', 'ASPECT']	['FAUNA', 'PERSON']	(['The', 'remaining', 'pairs', 'of', 'legs', 'do', 'not', 'differ', 'greatly', 'from', 'those', 'of', 'C', '.', 'atistralis', ',', 'figured', 'by', 'Sars', ',', 'except', 'that', 'the', 'second', 'pair', 'are', 'relatively', 'shorter', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'remaining', 'pairs', 'of', 'legs', 'do', 'not', 'differ', 'greatly', 'from', 'those', 'of', 'C', '.', 'atistralis', ',', 'figured', 'by', 'Sars', ',', 'except', 'that', 'the', 'second', 'pair', 'are', 'relatively', 'shorter', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['Deep-sea']	Deep-sea trawl .	['ASPECT']	['BIOME']	(['Deep', 'sea', 'trawl', '.'], ['B-BIOME', 'I-BIOME', 'O', 'O'])	['Deep', 'sea', 'trawl', '.']	['B-BIOME', 'I-BIOME', 'O', 'O']
20	['Diastylis cingulatus']	Diastylis cingulatus .	['ASPECT']	['FAUNA']	(['Diastylis', 'cingulatus', '.'], ['B-FAUNA', 'I-FAUNA', 'O'])	['Diastylis', 'cingulatus', '.']	['B-FAUNA', 'I-FAUNA', 'O']
20	['immature females']	Two immature females .	['NULL_CAT']	['FAUNA']	(['Two', 'immature', 'females', '.'], ['O', 'B-FAUNA', 'I-FAUNA', 'O'])	['Two', 'immature', 'females', '.']	['O', 'B-FAUNA', 'I-FAUNA', 'O']
20	['very handsome .species', 'Cyclaspis', 'C. exsculpta', 'Sars', 'Flinders Passage', 'Australia', 'New Guinea']	By its stongly sculptured carapace this very handsome .species is at once distinguished from all the species of Cyclaspis hitherto described with the exception of C. exsculpta described by Sars from a fragmentary specimen obtained by the `` Challenger '' in 7 fathoms in Flinders Passage , between Australia and New Guinea .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['FAUNA', 'FAUNA', 'FAUNA', 'PERSON', 'NAT_LANDFORM', 'LOCATION', 'LOCATION']	"(['By', 'its', 'stongly', 'sculptured', 'carapace', 'this', 'very', 'handsome', '.', 'species', 'is', 'at', 'once', 'distinguished', 'from', 'all', 'the', 'species', 'of', 'Cyclaspis', 'hitherto', 'described', 'with', 'the', 'exception', 'of', 'C', '.', 'exsculpta', 'described', 'by', 'Sars', 'from', 'a', 'fragmentary', 'specimen', 'obtained', 'by', 'the', 'Challenger', ""''"", 'in', '7', 'fathoms', 'in', 'Flinders', 'Passage', ',', 'between', 'Australia', 'and', 'New', 'Guinea', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O'])"	"['By', 'its', 'stongly', 'sculptured', 'carapace', 'this', 'very', 'handsome', '.', 'species', 'is', 'at', 'once', 'distinguished', 'from', 'all', 'the', 'species', 'of', 'Cyclaspis', 'hitherto', 'described', 'with', 'the', 'exception', 'of', 'C', '.', 'exsculpta', 'described', 'by', 'Sars', 'from', 'a', 'fragmentary', 'specimen', 'obtained', 'by', 'the', 'Challenger', ""''"", 'in', '7', 'fathoms', 'in', 'Flinders', 'Passage', ',', 'between', 'Australia', 'and', 'New', 'Guinea', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O']
20	['a distinct species']	It is very improbable however that this is the case , the hooked teeth of the posterior transverse dorsal ridge , the small size and anterior position of the lateral depressed area , the presence of an additional oblique lateral ridge on the posterior part of the carapace and the trilobate posterior dorsal crest being characters which appear sufficiënt to define the present form as a distinct species . 2 .	['NULL_CAT']	['FAUNA']	(['It', 'is', 'very', 'improbable', 'however', 'that', 'this', 'is', 'the', 'case', ',', 'the', 'hooked', 'teeth', 'of', 'the', 'posterior', 'transverse', 'dorsal', 'ridge', ',', 'the', 'small', 'size', 'and', 'anterior', 'position', 'of', 'the', 'lateral', 'depressed', 'area', ',', 'the', 'presence', 'of', 'an', 'additional', 'oblique', 'lateral', 'ridge', 'on', 'the', 'posterior', 'part', 'of', 'the', 'carapace', 'and', 'the', 'trilobate', 'posterior', 'dorsal', 'crest', 'being', 'characters', 'which', 'appear', 'sufficiënt', 'to', 'define', 'the', 'present', 'form', 'as', 'a', 'distinct', 'species', '.', '2', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O'])	['It', 'is', 'very', 'improbable', 'however', 'that', 'this', 'is', 'the', 'case', ',', 'the', 'hooked', 'teeth', 'of', 'the', 'posterior', 'transverse', 'dorsal', 'ridge', ',', 'the', 'small', 'size', 'and', 'anterior', 'position', 'of', 'the', 'lateral', 'depressed', 'area', ',', 'the', 'presence', 'of', 'an', 'additional', 'oblique', 'lateral', 'ridge', 'on', 'the', 'posterior', 'part', 'of', 'the', 'carapace', 'and', 'the', 'trilobate', 'posterior', 'dorsal', 'crest', 'being', 'characters', 'which', 'appear', 'sufficiënt', 'to', 'define', 'the', 'present', 'form', 'as', 'a', 'distinct', 'species', '.', '2', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'I-FAUNA', 'O', 'O', 'O']
20	['sand', 'stones']	Dark sand with small stones .	['ASPECT', 'ASPECT']	['LAND_COVER', 'LAND_COVER']	(['Dark', 'sand', 'with', 'small', 'stones', '.'], ['O', 'B-LAND_COVER', 'O', 'O', 'B-LAND_COVER', 'O'])	['Dark', 'sand', 'with', 'small', 'stones', '.']	['O', 'B-LAND_COVER', 'O', 'O', 'B-LAND_COVER', 'O']
20	['Cyclaspis Sibogcr']	Cyclaspis Sibogcr n. sp .	['ASPECT']	['FAUNA']	(['Cyclaspis', 'Sibogcr', 'n', '.', 'sp', '.'], ['B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O'])	['Cyclaspis', 'Sibogcr', 'n', '.', 'sp', '.']	['B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O']
20	['Diastylopsis']	Diastylopsis sp .	['ASPECT']	['FAUNA']	(['Diastylopsis', 'sp', '.'], ['B-FAUNA', 'O', 'O'])	['Diastylopsis', 'sp', '.']	['B-FAUNA', 'O', 'O']
20	['mud']	Bluish green mud of a uniform appearance .	['ASPECT']	['LAND_COVER']	(['Bluish', 'green', 'mud', 'of', 'a', 'uniform', 'appearance', '.'], ['O', 'O', 'B-LAND_COVER', 'O', 'O', 'O', 'O', 'O'])	['Bluish', 'green', 'mud', 'of', 'a', 'uniform', 'appearance', '.']	['O', 'O', 'B-LAND_COVER', 'O', 'O', 'O', 'O', 'O']
20	['Deep sea']	Deep sea trawl .	['ASPECT']	['BIOME']	(['Deep', 'sea', 'trawl', '.'], ['B-BIOME', 'I-BIOME', 'O', 'O'])	['Deep', 'sea', 'trawl', '.']	['B-BIOME', 'I-BIOME', 'O', 'O']
20	['Cyclaspoides sp', 'Ascidian']	Cyclaspoides sp . ( in atrial cavity of an Ascidian ) .	['ASPECT', 'ASPECT']	['FAUNA', 'FAUNA']	(['Cyclaspoides', 'sp', '.', 'in', 'atrial', 'cavity', 'of', 'an', 'Ascidian', '.'], ['B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O'])	['Cyclaspoides', 'sp', '.', 'in', 'atrial', 'cavity', 'of', 'an', 'Ascidian', '.']	['B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O']
20	['Cyclaspis pcrscidpta']	Cyclaspis pcrscidpta n. sp .	['ASPECT']	['FAUNA']	(['Cyclaspis', 'pcrscidpta', 'n', '.', 'sp', '.'], ['B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O'])	['Cyclaspis', 'pcrscidpta', 'n', '.', 'sp', '.']	['B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O']
20	['Cyclaspis', 'Bodotria']	As the inflated carapace is almost the only definite character distinguishing the genus Cyclaspis from Bodotria^ the species might perhaps equally well have been referred to the latter genus .	['ASPECT', 'ASPECT']	['FAUNA', 'FAUNA']	(['As', 'the', 'inflated', 'carapace', 'is', 'almost', 'the', 'only', 'definite', 'character', 'distinguishing', 'the', 'genus', 'Cyclaspis', 'from', 'Bodotria', 'the', 'species', 'might', 'perhaps', 'equally', 'well', 'have', 'been', 'referred', 'to', 'the', 'latter', 'genus', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['As', 'the', 'inflated', 'carapace', 'is', 'almost', 'the', 'only', 'definite', 'character', 'distinguishing', 'the', 'genus', 'Cyclaspis', 'from', 'Bodotria', 'the', 'species', 'might', 'perhaps', 'equally', 'well', 'have', 'been', 'referred', 'to', 'the', 'latter', 'genus', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['Bodotria', 'Cyclaspis']	The sculpturing of the carapace , however , is unlike that of any species of Bodotria , where a lateral longitudinal keel is one of the most constant features , and on that account I refer the species provisionally to the genus Cyclaspis .	['ASPECT', 'ASPECT']	['FAUNA', 'FAUNA']	(['The', 'sculpturing', 'of', 'the', 'carapace', ',', 'however', ',', 'is', 'unlike', 'that', 'of', 'any', 'species', 'of', 'Bodotria', ',', 'where', 'a', 'lateral', 'longitudinal', 'keel', 'is', 'one', 'of', 'the', 'most', 'constant', 'features', ',', 'and', 'on', 'that', 'account', 'I', 'refer', 'the', 'species', 'provisionally', 'to', 'the', 'genus', 'Cyclaspis', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O'])	['The', 'sculpturing', 'of', 'the', 'carapace', ',', 'however', ',', 'is', 'unlike', 'that', 'of', 'any', 'species', 'of', 'Bodotria', ',', 'where', 'a', 'lateral', 'longitudinal', 'keel', 'is', 'one', 'of', 'the', 'most', 'constant', 'features', ',', 'and', 'on', 'that', 'account', 'I', 'refer', 'the', 'species', 'provisionally', 'to', 'the', 'genus', 'Cyclaspis', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O']
20	['Bodotria']	Bodotria .	['ASPECT']	['FAUNA']	(['Bodotria', '.'], ['B-FAUNA', 'O'])	['Bodotria', '.']	['B-FAUNA', 'O']
20	['Bodotria']	Bodotria sp .	['ASPECT']	['FAUNA']	(['Bodotria', 'sp', '.'], ['B-FAUNA', 'O', 'O'])	['Bodotria', 'sp', '.']	['B-FAUNA', 'O', 'O']
20	['Gulf of Siam', 'Siam', 'Copenhagen', 'Copenhagen Museum']	Two male specimens of this genus appear to belong to a species which is represented by a series of both sexes from the Gulf of Siam in the collection of the Copenhagen Museum and which I propose to describe elsewhere .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['NAT_LANDFORM', 'LOCATION', 'LOCATION', 'HUM_LANDFORM']	(['Two', 'male', 'specimens', 'of', 'this', 'genus', 'appear', 'to', 'belong', 'to', 'a', 'species', 'which', 'is', 'represented', 'by', 'a', 'series', 'of', 'both', 'sexes', 'from', 'the', 'Gulf', 'of', 'Siam', 'in', 'the', 'collection', 'of', 'the', 'Copenhagen', 'Museum', 'and', 'which', 'I', 'propose', 'to', 'describe', 'elsewhere', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['Two', 'male', 'specimens', 'of', 'this', 'genus', 'appear', 'to', 'belong', 'to', 'a', 'species', 'which', 'is', 'represented', 'by', 'a', 'series', 'of', 'both', 'sexes', 'from', 'the', 'Gulf', 'of', 'Siam', 'in', 'the', 'collection', 'of', 'the', 'Copenhagen', 'Museum', 'and', 'which', 'I', 'propose', 'to', 'describe', 'elsewhere', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
18	['Le Vaillant, François', 'Le Vaillant, François', 'Ihe', 'Europe', 'Ihe']	"Author: Le Vaillant, François,
Title: Le Vaillant, François,
Language: English
Seated on the ground , Ihe places it perpendicularly before her , in the fame manner as a harp is held in Europe : by putting her foot between the bow and the firing , taking care not to touch the latter , Ihe keeps it firm in that pofition ."	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['PERSON', 'PERSON', 'PERSON', 'LOCATION', 'PERSON']	(['Author', 'Le', 'Vaillant', ',', 'Franc', 'ois', ',', 'Title', 'Le', 'Vaillant', ',', 'Franc', 'ois', ',', 'Language', 'English', 'Seated', 'on', 'the', 'ground', ',', 'Ihe', 'places', 'it', 'perpendicularly', 'before', 'her', ',', 'in', 'the', 'fame', 'manner', 'as', 'a', 'harp', 'is', 'held', 'in', 'Europe', 'by', 'putting', 'her', 'foot', 'between', 'the', 'bow', 'and', 'the', 'firing', ',', 'taking', 'care', 'not', 'to', 'touch', 'the', 'latter', ',', 'Ihe', 'keeps', 'it', 'firm', 'in', 'that', 'pofition', '.'], ['O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['Author', 'Le', 'Vaillant', ',', 'Franc', 'ois', ',', 'Title', 'Le', 'Vaillant', ',', 'Franc', 'ois', ',', 'Language', 'English', 'Seated', 'on', 'the', 'ground', ',', 'Ihe', 'places', 'it', 'perpendicularly', 'before', 'her', ',', 'in', 'the', 'fame', 'manner', 'as', 'a', 'harp', 'is', 'held', 'in', 'Europe', 'by', 'putting', 'her', 'foot', 'between', 'the', 'bow', 'and', 'the', 'firing', ',', 'taking', 'care', 'not', 'to', 'touch', 'the', 'latter', ',', 'Ihe', 'keeps', 'it', 'firm', 'in', 'that', 'pofition', '.']	['O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
