sentence,source_file,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat,results,sentence_split,iob
GB-141_sample_French_18.txt_19169-19574,"['GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt']","[19233, 19339, 19413]","[19242, 19348, 19420]","['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene']","['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=19233, end=19242, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=19339, end=19348, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=19413, end=19420, entitycategory=PERSON)']","['boulevard', 'polissons', 'passant']","Un jour de carnaval on le surprit se promenant gravement sur le boulevard une queue de lapin attachée à une basque de son habit , et cela pour attraper non seulement les polissons qui le saluaient de leurs complimens accoutumés , mais aussi le passant charitable qui croyait devoir lui donner un avertissement qu'il repoussait et avec qui il engageait à cette occasion une querelle tout-à-fait plaisante .","['ASPECT', 'NULL_CAT', 'NULL_CAT']","['HUM_LANDFORM', 'PERSON', 'PERSON']","(['Un', 'jour', 'de', 'carnaval', 'on', 'le', 'surprit', 'se', 'promenant', 'gravement', 'sur', 'le', 'boulevard', 'une', 'queue', 'de', 'lapin', 'attachée', 'à', 'une', 'basque', 'de', 'son', 'habit', ',', 'et', 'cela', 'pour', 'attraper', 'non', 'seulement', 'les', 'polissons', 'qui', 'le', 'saluaient', 'de', 'leurs', 'complimens', 'accoutumés', ',', 'mais', 'aussi', 'le', 'passant', 'charitable', 'qui', 'croyait', 'devoir', 'lui', 'donner', 'un', 'avertissement', ""qu'il"", 'repoussait', 'et', 'avec', 'qui', 'il', 'engageait', 'à', 'cette', 'occasion', 'une', 'querelle', 'tout', 'à', 'fait', 'plaisante', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])","['Un', 'jour', 'de', 'carnaval', 'on', 'le', 'surprit', 'se', 'promenant', 'gravement', 'sur', 'le', 'boulevard', 'une', 'queue', 'de', 'lapin', 'attachée', 'à', 'une', 'basque', 'de', 'son', 'habit', ',', 'et', 'cela', 'pour', 'attraper', 'non', 'seulement', 'les', 'polissons', 'qui', 'le', 'saluaient', 'de', 'leurs', 'complimens', 'accoutumés', ',', 'mais', 'aussi', 'le', 'passant', 'charitable', 'qui', 'croyait', 'devoir', 'lui', 'donner', 'un', 'avertissement', ""qu'il"", 'repoussait', 'et', 'avec', 'qui', 'il', 'engageait', 'à', 'cette', 'occasion', 'une', 'querelle', 'tout', 'à', 'fait', 'plaisante', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
GB-141_sample_French_18.txt_19575-20142,"['GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt']","[19599, 19645, 19803, 19941, 20063, 20135]","[19608, 19655, 19812, 19946, 20069, 20140]","['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene']","['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=19599, end=19608, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=19645, end=19655, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=19803, end=19812, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=19941, end=19946, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=20063, end=20069, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=20135, end=20140, entitycategory=PERSON, sentimentcategory=1)']","['boulevard', 'provincial', 'boutiques', 'foule', 'mentor', 'bonne']","Une autre fois , sur le boulevard encore , s'amusant de la bonté d'un provincial aux soins duquel il s'était fait confier , et qui le prenait pour un imbécile dont la manie était de se croire un enfant , s'arrêtant à toutes les boutiques et demandant dans la langue de l'enfance tout ce qu'il voyait , il se fit acheter par lui des gâteaux , un pantin , et quand la foule que cette singulière farce avait réunie fut assez nombreuse , se mettant tout à coup à trépigner , il exigea de son mentor la complaisance la plus grande qu'un marmot puisse obtenir de sa bonne .","['ASPECT', 'NULL_CAT', 'ASPECT', 'NULL_CAT', 'NULL_CAT', 'NULL_CAT']","['HUM_LANDFORM', 'PERSON', 'HUM_LANDFORM', 'PERSON', 'PERSON', 'PERSON']","(['Une', 'autre', 'fois', ',', 'sur', 'le', 'boulevard', 'encore', ',', ""s'amusant"", 'de', 'la', 'bonté', ""d'un"", 'provincial', 'aux', 'soins', 'duquel', 'il', ""s'était"", 'fait', 'confier', ',', 'et', 'qui', 'le', 'prenait', 'pour', 'un', 'imbécile', 'dont', 'la', 'manie', 'était', 'de', 'se', 'croire', 'un', 'enfant', ',', ""s'arrêtant"", 'à', 'toutes', 'les', 'boutiques', 'et', 'demandant', 'dans', 'la', 'langue', 'de', ""l'enfance"", 'tout', 'ce', ""qu'il"", 'voyait', ',', 'il', 'se', 'fit', 'acheter', 'par', 'lui', 'des', 'gâteaux', ',', 'un', 'pantin', ',', 'et', 'quand', 'la', 'foule', 'que', 'cette', 'singulière', 'farce', 'avait', 'réunie', 'fut', 'assez', 'nombreuse', ',', 'se', 'mettant', 'tout', 'à', 'coup', 'à', 'trépigner', ',', 'il', 'exigea', 'de', 'son', 'mentor', 'la', 'complaisance', 'la', 'plus', 'grande', ""qu'un"", 'marmot', 'puisse', 'obtenir', 'de', 'sa', 'bonne', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O'])","['Une', 'autre', 'fois', ',', 'sur', 'le', 'boulevard', 'encore', ',', ""s'amusant"", 'de', 'la', 'bonté', ""d'un"", 'provincial', 'aux', 'soins', 'duquel', 'il', ""s'était"", 'fait', 'confier', ',', 'et', 'qui', 'le', 'prenait', 'pour', 'un', 'imbécile', 'dont', 'la', 'manie', 'était', 'de', 'se', 'croire', 'un', 'enfant', ',', ""s'arrêtant"", 'à', 'toutes', 'les', 'boutiques', 'et', 'demandant', 'dans', 'la', 'langue', 'de', ""l'enfance"", 'tout', 'ce', ""qu'il"", 'voyait', ',', 'il', 'se', 'fit', 'acheter', 'par', 'lui', 'des', 'gâteaux', ',', 'un', 'pantin', ',', 'et', 'quand', 'la', 'foule', 'que', 'cette', 'singulière', 'farce', 'avait', 'réunie', 'fut', 'assez', 'nombreuse', ',', 'se', 'mettant', 'tout', 'à', 'coup', 'à', 'trépigner', ',', 'il', 'exigea', 'de', 'son', 'mentor', 'la', 'complaisance', 'la', 'plus', 'grande', ""qu'un"", 'marmot', 'puisse', 'obtenir', 'de', 'sa', 'bonne', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
GB-141_sample_French_18.txt_1963-2150,"['GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt']","[2062, 2066, 2112, 2143]","[2089, 2071, 2119, 2148]","['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene']","['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2062, end=2089, entitycategory=PERSON, sentimentcategory=1)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2066, end=2071, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2112, end=2119, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2143, end=2148, entitycategory=PERSON)']","['cet homme aimable a disparu', 'homme', 'Crispin', 'Damis']","Le jour où serait signé le contrat qui devait conclure ce marché était fixé , quand on apprend que cet homme aimable a disparu. -- Avec la dot comme Crispin quand il se donna pour Damis ?","['NULL_CAT', 'NULL_CAT', 'ASPECT', 'ASPECT']","['PERSON', 'PERSON', 'PERSON', 'PERSON']","(['Le', 'jour', 'où', 'serait', 'signé', 'le', 'contrat', 'qui', 'devait', 'conclure', 'ce', 'marché', 'était', 'fixé', ',', 'quand', 'on', 'apprend', 'que', 'cet', 'homme', 'aimable', 'a', 'disparu', '.', 'Avec', 'la', 'dot', 'comme', 'Crispin', 'quand', 'il', 'se', 'donna', 'pour', 'Damis', '?'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O'])","['Le', 'jour', 'où', 'serait', 'signé', 'le', 'contrat', 'qui', 'devait', 'conclure', 'ce', 'marché', 'était', 'fixé', ',', 'quand', 'on', 'apprend', 'que', 'cet', 'homme', 'aimable', 'a', 'disparu', '.', 'Avec', 'la', 'dot', 'comme', 'Crispin', 'quand', 'il', 'se', 'donna', 'pour', 'Damis', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
GB-141_sample_French_18.txt_20143-20328,"['GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt']","[20164, 20175]","[20172, 20181]","['Florian_Debaene', 'Florian_Debaene']","['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=20164, end=20172, entitycategory=PERSON, sentimentcategory=1)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=20175, end=20181, entitycategory=PERSON)']","['mystifié', 'Lenoir']","Heureusement pour le mystifié , Lenoir qui lui avait confié cette singulière tutelle , et qui observait de loin cette scène , vint-il le tirer d'embarras , sans toutefois le désabuser .","['NULL_CAT', 'ASPECT']","['PERSON', 'PERSON']","(['Heureusement', 'pour', 'le', 'mystifié', ',', 'Lenoir', 'qui', 'lui', 'avait', 'confié', 'cette', 'singulière', 'tutelle', ',', 'et', 'qui', 'observait', 'de', 'loin', 'cette', 'scène', ',', 'vint', 'il', 'le', 'tirer', ""d'embarras"", ',', 'sans', 'toutefois', 'le', 'désabuser', '.'], ['O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])","['Heureusement', 'pour', 'le', 'mystifié', ',', 'Lenoir', 'qui', 'lui', 'avait', 'confié', 'cette', 'singulière', 'tutelle', ',', 'et', 'qui', 'observait', 'de', 'loin', 'cette', 'scène', ',', 'vint', 'il', 'le', 'tirer', ""d'embarras"", ',', 'sans', 'toutefois', 'le', 'désabuser', '.']","['O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
GB-141_sample_French_18.txt_20329-20360,['GB-141_sample_French_18.txt'],[20352],[20358],['Florian_Debaene'],"['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=20352, end=20358, entitycategory=PERSON)']",['Musson'],Pas de bonne fête sans Musson .,['ASPECT'],['PERSON'],"(['Pas', 'de', 'bonne', 'fête', 'sans', 'Musson', '.'], ['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O'])","['Pas', 'de', 'bonne', 'fête', 'sans', 'Musson', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
GB-141_sample_French_18.txt_20482-20691,"['GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt']","[20491, 20574, 20595]","[20498, 20581, 20602]","['Florian_Debaene', 'Florian_Debaene', 'Florian_Debaene']","['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=20491, end=20498, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=20574, end=20581, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=20595, end=20602, entitycategory=PERSON)']","['peintre', ""l'homme"", ""l'homme""]","Il était peintre ; mais il s'en fallait de beaucoup qu'il eût autant de talent pour peindre l'homme physique que l'homme moral , ou plutôt au physique comme au moral il ne pouvait le peindre qu'en caricature .","['NULL_CAT', 'NULL_CAT', 'NULL_CAT']","['PERSON', 'PERSON', 'PERSON']","(['Il', 'était', 'peintre', ';', 'mais', 'il', ""s'en"", 'fallait', 'de', 'beaucoup', ""qu'il"", 'eût', 'autant', 'de', 'talent', 'pour', 'peindre', ""l'homme"", 'physique', 'que', ""l'homme"", 'moral', ',', 'ou', 'plutôt', 'au', 'physique', 'comme', 'au', 'moral', 'il', 'ne', 'pouvait', 'le', 'peindre', ""qu'en"", 'caricature', '.'], ['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])","['Il', 'était', 'peintre', ';', 'mais', 'il', ""s'en"", 'fallait', 'de', 'beaucoup', ""qu'il"", 'eût', 'autant', 'de', 'talent', 'pour', 'peindre', ""l'homme"", 'physique', 'que', ""l'homme"", 'moral', ',', 'ou', 'plutôt', 'au', 'physique', 'comme', 'au', 'moral', 'il', 'ne', 'pouvait', 'le', 'peindre', ""qu'en"", 'caricature', '.']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
GB-141_sample_French_18.txt_20871-20975,"['GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt']","[20904, 20944]","[20910, 20949]","['Florian_Debaene', 'Florian_Debaene']","['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=20904, end=20910, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=20944, end=20949, entitycategory=PERSON)']","['maison', 'timon']","Comme il sortait fort tard d'une maison où il avait passé la soirée , le timon d'un fiacre le renversa .","['ASPECT', 'NULL_CAT']","['HUM_LANDFORM', 'PERSON']","(['Comme', 'il', 'sortait', 'fort', 'tard', ""d'une"", 'maison', 'où', 'il', 'avait', 'passé', 'la', 'soirée', ',', 'le', 'timon', ""d'un"", 'fiacre', 'le', 'renversa', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O'])","['Comme', 'il', 'sortait', 'fort', 'tard', ""d'une"", 'maison', 'où', 'il', 'avait', 'passé', 'la', 'soirée', ',', 'le', 'timon', ""d'un"", 'fiacre', 'le', 'renversa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']"
GB-141_sample_French_18.txt_21082-21146,"['GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt']","[21090, 21134]","[21097, 21144]","['Florian_Debaene', 'Florian_Debaene']","['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=21090, end=21097, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=21134, end=21144, entitycategory=PERSON)']","['Diogène', 'philosophe']","C'était Diogène , au cynisme près : c'était un vrai philosophe .","['ASPECT', 'NULL_CAT']","['PERSON', 'PERSON']","([""C'était"", 'Diogène', ',', 'au', 'cynisme', 'près', ""c'était"", 'un', 'vrai', 'philosophe', '.'], ['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O'])","[""C'était"", 'Diogène', ',', 'au', 'cynisme', 'près', ""c'était"", 'un', 'vrai', 'philosophe', '.']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
GB-141_sample_French_18.txt_21147-21241,['GB-141_sample_French_18.txt'],[21147],[21153],['Florian_Debaene'],"['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=21147, end=21153, entitycategory=PERSON)']",['Musson'],Musson n'est pas le seul peintre en qui cette double faculté d'imiter se soit trouvée réunie .,['ASPECT'],['PERSON'],"(['Musson', ""n'est"", 'pas', 'le', 'seul', 'peintre', 'en', 'qui', 'cette', 'double', 'faculté', ""d'imiter"", 'se', 'soit', 'trouvée', 'réunie', '.'], ['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])","['Musson', ""n'est"", 'pas', 'le', 'seul', 'peintre', 'en', 'qui', 'cette', 'double', 'faculté', ""d'imiter"", 'se', 'soit', 'trouvée', 'réunie', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
GB-141_sample_French_18.txt_21295-21407,"['GB-141_sample_French_18.txt', 'GB-141_sample_French_18.txt']","[21295, 21392]","[21304, 21405]","['Florian_Debaene', 'Florian_Debaene']","['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=21295, end=21304, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=21392, end=21405, entitycategory=PERSON)']","['Bellecour', 'Henri Monnier']",Bellecour les possédait ; et ne sont-elles pas réunies aujourd'hui au degré le plus éminent dans Henri Monnier ?,"['ASPECT', 'ASPECT']","['PERSON', 'PERSON']","(['Bellecour', 'les', 'possédait', ';', 'et', 'ne', 'sont', 'elles', 'pas', 'réunies', ""aujourd'hui"", 'au', 'degré', 'le', 'plus', 'éminent', 'dans', 'Henri', 'Monnier', '?'], ['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O'])","['Bellecour', 'les', 'possédait', ';', 'et', 'ne', 'sont', 'elles', 'pas', 'réunies', ""aujourd'hui"", 'au', 'degré', 'le', 'plus', 'éminent', 'dans', 'Henri', 'Monnier', '?']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']"
