,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat
326,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4566,4574,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4566, end=4574, entitycategory=HUM_LANDFORM, sentimentcategory=4)",gemähten,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",NULL,HUM_LANDFORM
327,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4575,4581,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4575, end=4581, entitycategory=NAT_LANDFORM)",Wiesen,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",ASPECT,NAT_LANDFORM
328,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4590,4605,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4590, end=4605, entitycategory=NAT_LANDFORM, sentimentcategory=4)",liebliches Grün,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",NULL,NAT_LANDFORM
330,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4638,4643,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4638, end=4643, entitycategory=FLORA)",Korne,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",ASPECT,FLORA
331,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4731,4754,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4731, end=4754, entitycategory=LOCATION, sentimentcategory=4)",wärmern Himmelsstrichen,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",NULL,LOCATION
333,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4757-4835,4769,4776,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4769, end=4776, entitycategory=WEATHER)",Lüftgen,Ein sanftes Lüftgen streifte über die Aehren und bei wegte ihre zarten Halme .,ASPECT,WEATHER
334,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4757-4835,4795,4801,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4795, end=4801, entitycategory=FLORA)",Aehren,Ein sanftes Lüftgen streifte über die Aehren und bei wegte ihre zarten Halme .,ASPECT,FLORA
335,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4757-4835,4816,4833,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4816, end=4833, entitycategory=FLORA, sentimentcategory=4)",ihre zarten Halme,Ein sanftes Lüftgen streifte über die Aehren und bei wegte ihre zarten Halme .,NULL,FLORA
336,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,4844,4850,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4844, end=4850, entitycategory=FLORA)",Weizen,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,FLORA
338,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,4949,4967,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4949, end=4967, entitycategory=FLORA, sentimentcategory=5)",König der Pflanzen,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",NULL,FLORA
339,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,4988,4994,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4988, end=4994, entitycategory=LOCATION)",Gegend,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,LOCATION
340,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,5034,5038,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5034, end=5038, entitycategory=NAT_LANDFORM)",Berg,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,NAT_LANDFORM
342,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,5112,5134,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5112, end=5134, entitycategory=NAT_PHENOMENON)",Zubereitung des Alauns,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,NAT_PHENOMENON
343,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,5142,5148,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5142, end=5148, entitycategory=NAT_LANDFORM)",Felsen,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,NAT_LANDFORM
344,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5248-5431,5270,5276,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5270, end=5276, entitycategory=NAT_LANDFORM)",Felsen,"Ich sah nur , daß die Felsen roth waren , hinter denen man ihn ausge- brannt hatte ; aber die durch diese Operazion ent fandnen Haufen von Trümmern gaben mir ein unangenehmes Gefühl .",ASPECT,NAT_LANDFORM
345,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5248-5431,5354,5363,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5354, end=5363, entitycategory=NAT_PHENOMENON, sentimentcategory=2)",Operazion,"Ich sah nur , daß die Felsen roth waren , hinter denen man ihn ausge- brannt hatte ; aber die durch diese Operazion ent fandnen Haufen von Trümmern gaben mir ein unangenehmes Gefühl .",NULL,NAT_PHENOMENON
346,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5248-5431,5387,5395,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5387, end=5395, entitycategory=HUM_LANDFORM)",Trümmern,"Ich sah nur , daß die Felsen roth waren , hinter denen man ihn ausge- brannt hatte ; aber die durch diese Operazion ent fandnen Haufen von Trümmern gaben mir ein unangenehmes Gefühl .",NULL,HUM_LANDFORM
348,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5432-5566,5452,5474,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5452, end=5474, entitycategory=HUM_LANDFORM)",menschlichen Indüstrie,Es war ein Bild der menschlichen Indüstrie in der Gestalt der Verwü fung . - Die Lage von Christiania ist über allen Aus- druk schön .,NULL,HUM_LANDFORM
349,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5432-5566,5522,5533,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5522, end=5533, entitycategory=LOCATION)",Christiania,Es war ein Bild der menschlichen Indüstrie in der Gestalt der Verwü fung . - Die Lage von Christiania ist über allen Aus- druk schön .,ASPECT,LOCATION
352,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5567-5656,5608,5615,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5608, end=5615, entitycategory=NAT_PHENOMENON)",Stürmen,"Nie hab ' ich einen so schönen , von den Stürmen des Ozeans so gesicherten Hafen ge ( . .",NULL,NAT_PHENOMENON
353,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5567-5656,5620,5626,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5620, end=5626, entitycategory=NAT_LANDFORM)",Ozeans,"Nie hab ' ich einen so schönen , von den Stürmen des Ozeans so gesicherten Hafen ge ( . .",ASPECT,NAT_LANDFORM
355,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5567-5656,5642,5647,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5642, end=5647, entitycategory=HUM_LANDFORM)",Hafen,"Nie hab ' ich einen so schönen , von den Stürmen des Ozeans so gesicherten Hafen ge ( . .",ASPECT,HUM_LANDFORM
358,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5670-5753,5745,5751,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5745, end=5751, entitycategory=HUM_LANDFORM)",Anblik,"Alle ihn umgebenden Gegenstände gewährt ten einen reizenden , ja erhabenen Anblik .",NULL,HUM_LANDFORM
359,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5754-5931,5769,5778,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5769, end=5778, entitycategory=LAND_COVER)",felsigten,"Aber weder die felsigten Gebürge , noch die Waldungen , die ihn umzauberten , kamen in Vergleich mit den großen Prospekten , die ich in den westlichen Ge ; genden gesehn hatte .",ASPECT,LAND_COVER
360,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5754-5931,5779,5786,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5779, end=5786, entitycategory=NAT_LANDFORM)",Gebürge,"Aber weder die felsigten Gebürge , noch die Waldungen , die ihn umzauberten , kamen in Vergleich mit den großen Prospekten , die ich in den westlichen Ge ; genden gesehn hatte .",ASPECT,NAT_LANDFORM
361,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5754-5931,5798,5807,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5798, end=5807, entitycategory=BIOME)",Waldungen,"Aber weder die felsigten Gebürge , noch die Waldungen , die ihn umzauberten , kamen in Vergleich mit den großen Prospekten , die ich in den westlichen Ge ; genden gesehn hatte .",ASPECT,BIOME
362,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5754-5931,5894,5916,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5894, end=5916, entitycategory=LOCATION)",westlichen Ge ; genden,"Aber weder die felsigten Gebürge , noch die Waldungen , die ihn umzauberten , kamen in Vergleich mit den großen Prospekten , die ich in den westlichen Ge ; genden gesehn hatte .",NULL,LOCATION
365,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5938-6028,5974,5980,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5974, end=5980, entitycategory=LAND_COVER)",Schnee,Core 's Beschreibung der mit ewigem Schnee bedeckten Berge zog mei nen Blik zu ihnen hin .,ASPECT,LAND_COVER
366,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5938-6028,5991,5996,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5991, end=5996, entitycategory=NAT_LANDFORM)",Berge,Core 's Beschreibung der mit ewigem Schnee bedeckten Berge zog mei nen Blik zu ihnen hin .,ASPECT,NAT_LANDFORM
368,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6145-6310,6177,6186,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6177, end=6186, entitycategory=PERSON)",Einwohner,"Einige Monate vorher hatten die Einwohner von Christiania , theils durch den Mangel , theils durch den hohen Preis des Getraides gereizt , ei : nen Aufstand erregt .",NULL,PERSON
369,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6145-6310,6191,6202,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6191, end=6202, entitycategory=LOCATION)",Christiania,"Einige Monate vorher hatten die Einwohner von Christiania , theils durch den Mangel , theils durch den hohen Preis des Getraides gereizt , ei : nen Aufstand erregt .",ASPECT,LOCATION
370,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6145-6310,6222,6228,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6222, end=6228, entitycategory=LAND_COVER, sentimentcategory=1)",Mangel,"Einige Monate vorher hatten die Einwohner von Christiania , theils durch den Mangel , theils durch den hohen Preis des Getraides gereizt , ei : nen Aufstand erregt .",NULL,LAND_COVER
372,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6145-6310,6264,6273,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6264, end=6273, entitycategory=FLORA)",Getraides,"Einige Monate vorher hatten die Einwohner von Christiania , theils durch den Mangel , theils durch den hohen Preis des Getraides gereizt , ei : nen Aufstand erregt .",ASPECT,FLORA
373,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6311-6495,6409,6412,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6409, end=6412, entitycategory=LOCATION)",Moß,"Die nächste Veranlassung dazu war die Ausschiffung eines Theils desselben , wie man vorgab , nach Moß ; die Einwohner aber argwöhnten , daß es aus dem Lande geschift , wer den sollte .",ASPECT,LOCATION
374,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6587-6714,6603,6614,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6603, end=6614, entitycategory=PERSON)",Herrn Anker,"Sie warfen nach Herrn Anker , den Eigenthümer desselben , mit Steinen , als er , ihr rer Wuch zu entgehn , aus der Stadt ritt .",ASPECT,PERSON
375,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6587-6714,6621,6632,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6621, end=6632, entitycategory=PERSON)",Eigenthümer,"Sie warfen nach Herrn Anker , den Eigenthümer desselben , mit Steinen , als er , ihr rer Wuch zu entgehn , aus der Stadt ritt .",NULL,PERSON
376,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6587-6714,6702,6707,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6702, end=6707, entitycategory=HUM_LANDFORM)",Stadt,"Sie warfen nach Herrn Anker , den Eigenthümer desselben , mit Steinen , als er , ihr rer Wuch zu entgehn , aus der Stadt ritt .",ASPECT,HUM_LANDFORM
377,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6715-7067,6744,6748,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6744, end=6748, entitycategory=HUM_LANDFORM)",Haus,"Sie versammelten sich um ein Haus , und foderten späterhin , die Freiheit ihrer , während des Tu- mults gefänglich eingezogenen Mitbürger , mit so vielem Ungestüme , daß der Amtrichter es für das - ( 185 ) beste hielt , fie , ohne weitere Ahndung , ihrem Kerker zu entlaffen . - '' Sie werden mein Urtheil über den Handel , ohnstreitig zu hart finden .",NULL,HUM_LANDFORM
378,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6715-7067,6843,6852,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6843, end=6852, entitycategory=PERSON)",Mitbürger,"Sie versammelten sich um ein Haus , und foderten späterhin , die Freiheit ihrer , während des Tu- mults gefänglich eingezogenen Mitbürger , mit so vielem Ungestüme , daß der Amtrichter es für das - ( 185 ) beste hielt , fie , ohne weitere Ahndung , ihrem Kerker zu entlaffen . - '' Sie werden mein Urtheil über den Handel , ohnstreitig zu hart finden .",NULL,PERSON
379,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6715-7067,6889,6899,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6889, end=6899, entitycategory=PERSON)",Amtrichter,"Sie versammelten sich um ein Haus , und foderten späterhin , die Freiheit ihrer , während des Tu- mults gefänglich eingezogenen Mitbürger , mit so vielem Ungestüme , daß der Amtrichter es für das - ( 185 ) beste hielt , fie , ohne weitere Ahndung , ihrem Kerker zu entlaffen . - '' Sie werden mein Urtheil über den Handel , ohnstreitig zu hart finden .",NULL,PERSON
380,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6715-7067,6970,6976,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6970, end=6976, entitycategory=HUM_LANDFORM)",Kerker,"Sie versammelten sich um ein Haus , und foderten späterhin , die Freiheit ihrer , während des Tu- mults gefänglich eingezogenen Mitbürger , mit so vielem Ungestüme , daß der Amtrichter es für das - ( 185 ) beste hielt , fie , ohne weitere Ahndung , ihrem Kerker zu entlaffen . - '' Sie werden mein Urtheil über den Handel , ohnstreitig zu hart finden .",ASPECT,HUM_LANDFORM
381,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_7068-7255,7218,7228,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7218, end=7228, entitycategory=PERSON)",Menschheit,"Aber , wie er jetzt ge : trieben wird , kann man unmöglich vortheilhaft von einem Geschäfte urtheilen , das so offenbar die heit ligen Grundfeste der Menschheit und des Rechtes zerstört .",NULL,PERSON
382,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_7444-7745,7623,7632,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7623, end=7632, entitycategory=PERSON)",Kaufleute,"Ich habe mir diese Begriffe von verschiedenen Betrü- gereien abgezogen , die sich hier einige , mit groß dem Unrecht in dem Rufe der Rechtschaffenheit stehende , aber sehr reiche Kaufleute , während des gegenwärtigen Krieges , erlaubten , bei denen man geradezu alle Ehrlichkeit auf den Kopf stellte .",NULL,PERSON
383,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_7746-7996,7851,7861,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7851, end=7861, entitycategory=PERSON)",Engländern,"Sie schiften nehmlich verdorbene Güter und Lebensmit : tel aus , in der offenbaren Absicht , daß sie den Engländern in die Hände fallen sollten , die sich anheischig gemacht hatten , den neutralen Mächten alles zu bezahlen , was fe wegnehmen würden .",NULL,PERSON
