,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat
2433,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_544-872,775,785,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=775, end=785, entitycategory=NAT_LANDFORM)",zeespiegel,"Ook dient de lezer , voordat wij er onze verkenningstochten gaan voortzetten , zich een idee te vormen van wat hier een dal is : een in een onbenaambare voortijd uitgedroogd bergmeer dat nu - een kleine zevenhonderd meter boven de zeespiegel - allervruchtbaarst en als een weelderige groene schommelwieg tussen de bergen hangt .",ASPECT,NAT_LANDFORM
2435,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_544-872,813,847,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=813, end=847, entitycategory=NAT_LANDFORM, sentimentcategory=5)",een weelderige groene schommelwieg,"Ook dient de lezer , voordat wij er onze verkenningstochten gaan voortzetten , zich een idee te vormen van wat hier een dal is : een in een onbenaambare voortijd uitgedroogd bergmeer dat nu - een kleine zevenhonderd meter boven de zeespiegel - allervruchtbaarst en als een weelderige groene schommelwieg tussen de bergen hangt .",NULL,NAT_LANDFORM
2436,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_544-872,858,864,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=858, end=864, entitycategory=NAT_LANDFORM)",bergen,"Ook dient de lezer , voordat wij er onze verkenningstochten gaan voortzetten , zich een idee te vormen van wat hier een dal is : een in een onbenaambare voortijd uitgedroogd bergmeer dat nu - een kleine zevenhonderd meter boven de zeespiegel - allervruchtbaarst en als een weelderige groene schommelwieg tussen de bergen hangt .",NULL,NAT_LANDFORM
2438,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_873-1007,888,895,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=888, end=895, entitycategory=WEATHER)",klimaat,"Zijn aangenaam klimaat maakt het dan ook in de hoogzomer tot een geliefd toevluchtsoord van Rome , waar de zon dan als op eieren zit .",ASPECT,WEATHER
2439,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_873-1007,934,960,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=934, end=960, entitycategory=LOCATION, sentimentcategory=5)",een geliefd toevluchtsoord,"Zijn aangenaam klimaat maakt het dan ook in de hoogzomer tot een geliefd toevluchtsoord van Rome , waar de zon dan als op eieren zit .",NULL,LOCATION
2440,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_873-1007,965,969,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=965, end=969, entitycategory=LOCATION)",Rome,"Zijn aangenaam klimaat maakt het dan ook in de hoogzomer tot een geliefd toevluchtsoord van Rome , waar de zon dan als op eieren zit .",ASPECT,LOCATION
2441,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1008-1253,1017,1022,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1017, end=1022, entitycategory=LOCATION)",Riëti,"Voor wie Riëti aandoet , staat bij de eerste beste halte de Ente Provinciale per il Turismo in de persoon van een keurig uitziend en welbespraakt heer klaar om u wegwijs te maken en u de voortreffelijkheden aan te prijzen van provincie en stad .",ASPECT,LOCATION
2442,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1008-1253,1068,1099,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1068, end=1099, entitycategory=PERSON)",Ente Provinciale per il Turismo,"Voor wie Riëti aandoet , staat bij de eerste beste halte de Ente Provinciale per il Turismo in de persoon van een keurig uitziend en welbespraakt heer klaar om u wegwijs te maken en u de voortreffelijkheden aan te prijzen van provincie en stad .",ASPECT,PERSON
2444,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1008-1253,1154,1158,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1154, end=1158, entitycategory=PERSON)",heer,"Voor wie Riëti aandoet , staat bij de eerste beste halte de Ente Provinciale per il Turismo in de persoon van een keurig uitziend en welbespraakt heer klaar om u wegwijs te maken en u de voortreffelijkheden aan te prijzen van provincie en stad .",NULL,PERSON
2445,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1008-1253,1234,1243,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1234, end=1243, entitycategory=LOCATION)",provincie,"Voor wie Riëti aandoet , staat bij de eerste beste halte de Ente Provinciale per il Turismo in de persoon van een keurig uitziend en welbespraakt heer klaar om u wegwijs te maken en u de voortreffelijkheden aan te prijzen van provincie en stad .",ASPECT,LOCATION
2446,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1008-1253,1247,1251,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1247, end=1251, entitycategory=HUM_LANDFORM)",stad,"Voor wie Riëti aandoet , staat bij de eerste beste halte de Ente Provinciale per il Turismo in de persoon van een keurig uitziend en welbespraakt heer klaar om u wegwijs te maken en u de voortreffelijkheden aan te prijzen van provincie en stad .",ASPECT,HUM_LANDFORM
2447,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1254-1507,1412,1416,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1412, end=1416, entitycategory=LOCATION)",land,"En wie de dikke map opent die hem gratis ter hand wordt gesteld en even de kleurige uitstekend verzorgde folders inziet , krijgt de indruk niet alleen in een land van cultuur en beschaving doch tevens in een lustoord voor lekkerbekken verzeild te zijn .",NULL,LOCATION
2449,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1254-1507,1462,1470,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1462, end=1470, entitycategory=LOCATION, sentimentcategory=5)",lustoord,"En wie de dikke map opent die hem gratis ter hand wordt gesteld en even de kleurige uitstekend verzorgde folders inziet , krijgt de indruk niet alleen in een land van cultuur en beschaving doch tevens in een lustoord voor lekkerbekken verzeild te zijn .",NULL,LOCATION
2450,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1508-1736,1544,1552,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1544, end=1552, entitycategory=LOCATION, sentimentcategory=5)",eldorado,"Dat dit laatste nu niet precies het eldorado was dat wij er zoeken kwamen , doet evenwel niets af aan onze waardering voor de fierheid en de ijver waarmee de Riëtanen hun schatten voor de vreemdeling weten ten toon te spreiden .",NULL,LOCATION
2453,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1508-1736,1666,1674,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1666, end=1674, entitycategory=PERSON)",Riëtanen,"Dat dit laatste nu niet precies het eldorado was dat wij er zoeken kwamen , doet evenwel niets af aan onze waardering voor de fierheid en de ijver waarmee de Riëtanen hun schatten voor de vreemdeling weten ten toon te spreiden .",NULL,PERSON
2454,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1508-1736,1696,1707,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1696, end=1707, entitycategory=PERSON)",vreemdeling,"Dat dit laatste nu niet precies het eldorado was dat wij er zoeken kwamen , doet evenwel niets af aan onze waardering voor de fierheid en de ijver waarmee de Riëtanen hun schatten voor de vreemdeling weten ten toon te spreiden .",NULL,PERSON
2455,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1737-1871,1854,1861,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1854, end=1861, entitycategory=NAT_LANDFORM, sentimentcategory=5)",hun dal,Van hun kant brengen zij dan ook weer voldoende begrip op voor wie met andere dan lucullische of sportieve oogmerken hun dal bezoekt .,NULL,NAT_LANDFORM
2456,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_1872-2068,1888,1901,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1888, end=1901, entitycategory=PERSON)",San Francesco,"Wie de naam van San Francesco voor hen uitspreekt , mag zich er van verzekerd houden door hen met een welwillend , bijna broederlijk , oog bekeken en met bizondere distinctie behandeld te worden .",ASPECT,PERSON
2458,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2100,2107,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2100, end=2107, entitycategory=PERSON)",Umbriër,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,PERSON
2459,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2113,2120,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2113, end=2120, entitycategory=NAT_LANDFORM, sentimentcategory=5)",hun dal,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",NULL,NAT_LANDFORM
2460,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2249,2254,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2249, end=2254, entitycategory=NAT_LANDFORM)",Valle,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,NAT_LANDFORM
2462,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2275,2281,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2275, end=2281, entitycategory=NAT_LANDFORM)",rotsen,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",NULL,NAT_LANDFORM
2463,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2285,2291,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2285, end=2291, entitycategory=BIOME)",bossen,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,BIOME
2464,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2302,2315,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2302, end=2315, entitycategory=ORGANISATION)",franciscaanse,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,ORGANISATION
2465,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2316,2325,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2316, end=2325, entitycategory=LAND_COVER)",santuario,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,LAND_COVER
2467,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2363,2369,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2363, end=2369, entitycategory=NAT_LANDFORM)",Vallei,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,NAT_LANDFORM
2468,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2403,2427,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2403, end=2427, entitycategory=HUM_LANDFORM)",San Francesco di Greccio,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,HUM_LANDFORM
2469,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2430,2443,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2430, end=2443, entitycategory=HUM_LANDFORM)",Fonte Colombo,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,HUM_LANDFORM
2470,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2446,2456,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2446, end=2456, entitycategory=HUM_LANDFORM)",La Foresta,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,HUM_LANDFORM
2471,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2069-2476,2460,2474,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2460, end=2474, entitycategory=HUM_LANDFORM)",Poggio Bustone,"Met de voorkeur , die de grote Umbriër voor hun dal gekoesterd heeft , steken zij zich gaarne een pluim op de hoed en met rechtmatige trots wijzen zij u naar de vier hoeken van de Valle Santa waar , tussen rotsen en bossen , de vier franciscaanse santuario 's waaraan zij haarnaamvan ‘ Heilige Vallei ’ ontleent , verscholen liggen : San Francesco di Greccio ; Fonte Colombo ; La Foresta en Poggio Bustone .",ASPECT,HUM_LANDFORM
2472,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2477-2676,2487,2494,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2487, end=2494, entitycategory=PERSON)",portier,"Zó ook de portier van het Ristorante waar wij afstapten ; en zo niet minder de eigenaar van dat eethuis die ons , met nauwelijks de voeten onder tafel , begroeten kwam alsof wij oude bekenden waren .",NULL,PERSON
2473,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2477-2676,2503,2513,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2503, end=2513, entitycategory=HUM_LANDFORM)",Ristorante,"Zó ook de portier van het Ristorante waar wij afstapten ; en zo niet minder de eigenaar van dat eethuis die ons , met nauwelijks de voeten onder tafel , begroeten kwam alsof wij oude bekenden waren .",NULL,HUM_LANDFORM
2474,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2477-2676,2556,2564,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2556, end=2564, entitycategory=PERSON)",eigenaar,"Zó ook de portier van het Ristorante waar wij afstapten ; en zo niet minder de eigenaar van dat eethuis die ons , met nauwelijks de voeten onder tafel , begroeten kwam alsof wij oude bekenden waren .",NULL,PERSON
2475,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2477-2676,2573,2580,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2573, end=2580, entitycategory=HUM_LANDFORM)",eethuis,"Zó ook de portier van het Ristorante waar wij afstapten ; en zo niet minder de eigenaar van dat eethuis die ons , met nauwelijks de voeten onder tafel , begroeten kwam alsof wij oude bekenden waren .",ASPECT,HUM_LANDFORM
2476,DBNL-67_sample_IAA_20.txt,DBNL-67_sample_IAA_20.txt_2477-2676,2585,2588,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2585, end=2588, entitycategory=PERSON)",ons,"Zó ook de portier van het Ristorante waar wij afstapten ; en zo niet minder de eigenaar van dat eethuis die ons , met nauwelijks de voeten onder tafel , begroeten kwam alsof wij oude bekenden waren .",NULL,PERSON
3468,DBNL-151_sample_IAA_19.txt,DBNL-151_sample_IAA_19.txt_0-275,8,29,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8, end=29, entitycategory=PERSON)",GijsbertusvanSandwijk,"Author: GijsbertusvanSandwijk
Title: Nederlandsch Indië, of De bewoners dezer streken, geschetst in tafereelen uit hun dagelijksch leven, zeden en gebruiken 
Mijn jongen , die voor mij op de dispenskast het water voor de koffie zit te koken , is er ook geheel van opgetogen .",ASPECT,PERSON
3469,DBNL-151_sample_IAA_19.txt,DBNL-151_sample_IAA_19.txt_0-275,37,55,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=37, end=55, entitycategory=LOCATION)",Nederlandsch Indië,"Author: GijsbertusvanSandwijk
Title: Nederlandsch Indië, of De bewoners dezer streken, geschetst in tafereelen uit hun dagelijksch leven, zeden en gebruiken 
Mijn jongen , die voor mij op de dispenskast het water voor de koffie zit te koken , is er ook geheel van opgetogen .",ASPECT,LOCATION
3470,DBNL-151_sample_IAA_19.txt,DBNL-151_sample_IAA_19.txt_0-275,60,85,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=60, end=85, entitycategory=PERSON)",De bewoners dezer streken,"Author: GijsbertusvanSandwijk
Title: Nederlandsch Indië, of De bewoners dezer streken, geschetst in tafereelen uit hun dagelijksch leven, zeden en gebruiken 
Mijn jongen , die voor mij op de dispenskast het water voor de koffie zit te koken , is er ook geheel van opgetogen .",NULL,PERSON
3471,DBNL-151_sample_IAA_19.txt,DBNL-151_sample_IAA_19.txt_0-275,158,169,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=158, end=169, entitycategory=PERSON)",Mijn jongen,"Author: GijsbertusvanSandwijk
Title: Nederlandsch Indië, of De bewoners dezer streken, geschetst in tafereelen uit hun dagelijksch leven, zeden en gebruiken 
Mijn jongen , die voor mij op de dispenskast het water voor de koffie zit te koken , is er ook geheel van opgetogen .",NULL,PERSON
3473,DBNL-151_sample_IAA_19.txt,DBNL-151_sample_IAA_19.txt_276-364,276,279,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=276, end=279)",Zij,"Zij liggen daarbij in de bidar op hun rug , soms wiegend met hun hoofd , dan weer stil .",ASPECT,
3474,DBNL-151_sample_IAA_19.txt,DBNL-151_sample_IAA_19.txt_1114-1356,1198,1205,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1198, end=1205, entitycategory=LOCATION)",Kapoeas,"Toen vond ik het zoo schoon niet , maar thans , o ge begrijpt , ge gevoelt het , de Kapoeas , de bidar , de Maleiers , alles om mij heen vergeten , - ben ik weer daar met al mijn denken , al mijn gevoelen , daar alleen met geheel mijne ziel .",ASPECT,LOCATION
